date,X1,XMA1,XMA2,XMSD1,XMSD2,XFD1,XFD2,Z1,Z2,Z3,Z4,Z5,Z6,Z7
2025-05-21 00:00:00-04:00,195.27000427246094,194.41400146484375,181.2290008544922,0.9312505658433667,12.099211565728393,1.540008544921875,0.779998779296875,30.0,30.0,30.0,6.0,30.0,2.0,10.0
2025-05-22 00:00:00-04:00,196.8300018310547,194.8820007324219,182.84300079345704,1.1067633924426963,11.735231749132291,1.55999755859375,1.75,30.0,30.0,30.0,6.0,30.0,6.0,30.0
2025-05-23 00:00:00-04:00,192.8000030517578,194.4260009765625,184.18750076293946,1.3437362693881885,11.271014182200554,-4.029998779296875,-0.6999969482421875,30.0,30.0,30.0,7.5,30.0,6.0,30.0
2025-05-27 00:00:00-04:00,198.30999755859375,195.38800048828125,185.8370002746582,1.9599542191213997,10.996838421774408,5.5099945068359375,4.5800018310546875,30.0,30.0,30.0,7.5,30.0,6.0,30.0
2025-05-28 00:00:00-04:00,198.07000732421875,196.2560028076172,187.44050064086915,2.084561062238217,10.422407398903957,-0.239990234375,2.8000030517578125,30.0,30.0,30.0,30.0,30.0,6.0,10.0
2025-05-29 00:00:00-04:00,199.8000030517578,197.16200256347656,189.08450088500976,2.281144592137112,9.731726250387254,1.7299957275390625,2.970001220703125,30.0,30.0,30.0,30.0,30.0,6.0,10.0
2025-05-30 00:00:00-04:00,195.91000366210938,196.9780029296875,190.1410011291504,2.219043600215111,8.633638111329955,-3.8899993896484375,3.1100006103515625,30.0,30.0,30.0,30.0,30.0,6.0,30.0
2025-06-02 00:00:00-04:00,195.16000366210938,197.45000305175782,190.86650161743165,2.31951651479231,8.061077879031727,-0.75,-3.149993896484375,30.0,30.0,30.0,30.0,30.0,6.0,30.0
2025-06-03 00:00:00-04:00,198.1699981689453,197.42200317382813,191.77100143432617,1.5649379814660627,7.916212490443032,3.0099945068359375,0.0999908447265625,30.0,30.0,30.0,30.0,30.0,6.0,30.0
2025-06-04 00:00:00-04:00,204.02999877929688,198.61400146484374,193.23550109863282,2.8989963366782354,7.955083970204112,5.8600006103515625,4.2299957275390625,30.0,30.0,30.0,30.0,30.0,6.0,30.0
2025-06-05 00:00:00-04:00,205.75999450683594,199.80599975585938,194.72450103759766,3.931344504317158,7.408329218473563,1.7299957275390625,9.849990844726562,30.0,30.0,30.0,30.0,30.0,6.0,6.0
2025-06-06 00:00:00-04:00,206.2899932861328,201.88199768066406,196.1665008544922,4.6146132217822995,6.709325484672174,0.529998779296875,11.129989624023438,30.0,30.0,30.0,30.0,30.0,7.5,30.0
2025-06-09 00:00:00-04:00,209.27000427246094,204.70399780273436,197.60700073242188,4.891027019318227,6.0757728692101844,2.980010986328125,11.100006103515625,30.0,30.0,30.0,30.0,30.0,7.5,7.5
2025-06-10 00:00:00-04:00,213.22999572753906,207.71599731445312,198.81000061035155,4.6224732233485675,5.88643342279532,3.959991455078125,9.199996948242188,30.0,30.0,30.0,30.0,30.0,7.5,7.5
2025-06-11 00:00:00-04:00,217.42999267578125,210.39599609375,199.96750030517578,4.670829524797805,6.794052114178881,4.1999969482421875,11.669998168945312,30.0,30.0,30.0,30.0,30.0,7.5,7.5
2025-06-12 00:00:00-04:00,215.8800048828125,212.4199981689453,200.95050048828125,4.512764295567246,7.495030118724255,-1.54998779296875,9.590011596679688,30.0,30.0,30.0,30.0,30.0,7.5,7.5
2025-06-13 00:00:00-04:00,213.25999450683594,213.81399841308593,201.88899993896484,3.781869109045422,7.8760674720318145,-2.6200103759765625,3.989990234375,30.0,30.0,30.0,30.0,30.0,7.5,7.5
2025-06-16 00:00:00-04:00,217.60000610351562,215.47999877929686,203.0150001525879,2.9035764722826056,8.410947061686889,4.3400115966796875,4.3700103759765625,30.0,30.0,30.0,30.0,30.0,7.5,7.5
2025-06-17 00:00:00-04:00,215.94000244140625,216.02200012207032,204.1370002746582,1.7618258037966936,8.687043960893742,-1.660003662109375,-1.489990234375,30.0,30.0,30.0,30.0,30.0,7.5,7.5
2025-06-18 00:00:00-04:00,215.1699981689453,215.57000122070312,205.20900039672853,1.4567675385601564,8.709414786107711,-0.7700042724609375,-0.7100067138671875,30.0,30.0,30.0,7.5,30.0,5.0,7.5
2025-06-20 00:00:00-04:00,215.5,215.49400024414064,206.22050018310546,1.2815446365852552,8.641816151653412,0.3300018310546875,2.2400054931640625,30.0,30.0,30.0,15.0,30.0,15.0,15.0
2025-06-23 00:00:00-04:00,210.58999633789062,214.96000061035156,206.90849990844725,2.227518008764781,8.37308853485237,-4.910003662109375,-7.010009765625,30.0,30.0,30.0,15.0,30.0,15.0,15.0
2025-06-24 00:00:00-04:00,220.3699951171875,215.51399841308594,208.28699951171876,2.936911701456112,8.586047363832185,9.779998779296875,4.42999267578125,30.0,30.0,30.0,15.0,30.0,15.0,15.0
2025-06-25 00:00:00-04:00,223.5,217.0259979248047,209.54649963378907,4.1083930983675385,8.563803328669893,3.1300048828125,8.330001831054688,30.0,30.0,30.0,15.0,30.0,4.285714285714286,15.0
2025-06-26 00:00:00-04:00,225.22000122070312,219.03599853515624,210.90399932861328,5.102972167009547,8.874326938621843,1.720001220703125,9.720001220703125,30.0,30.0,30.0,15.0,30.0,4.285714285714286,15.0
2025-06-27 00:00:00-04:00,228.8800048828125,221.71199951171874,212.357999420166,6.117470901823443,9.270302321949385,3.660003662109375,18.290008544921875,30.0,30.0,30.0,15.0,30.0,4.285714285714286,15.0
2025-06-30 00:00:00-04:00,228.14999389648438,225.2239990234375,213.96999893188476,6.149838248259131,9.491917686373,-0.730010986328125,7.779998779296875,30.0,30.0,30.0,15.0,30.0,4.285714285714286,15.0
2025-07-01 00:00:00-04:00,228.60000610351562,226.87000122070313,215.6419990539551,3.10803315481635,9.220163096115463,0.45001220703125,5.100006103515625,30.0,30.0,30.0,15.0,30.0,4.285714285714286,15.0
2025-07-02 00:00:00-04:00,233.82000732421875,228.9340026855469,217.42449951171875,3.2404468602921304,8.998436208902632,5.220001220703125,8.600006103515625,30.0,30.0,30.0,15.0,30.0,4.285714285714286,15.0
2025-07-03 00:00:00-04:00,237.5800018310547,231.4060028076172,219.10199966430665,4.096551500095105,9.087475712809386,3.7599945068359375,8.699996948242188,30.0,30.0,30.0,15.0,30.0,4.285714285714286,15.0
